Major_Group,Title,Deductive_Reasoning,Dynamic_Strength,Explosive_Strength,Fluency_of_Ideas,Inductive_Reasoning,Manual_Dexterity,Mathematical_Reasoning,Memorization,Oral_Comprehension,Oral_Expression,Perceptual_Speed,Reaction_Time,Selective_Attention,Stamina,Static_Strength,Visualization,Written_Comprehension,Written_Expression,ComplexProb,CritThink,Negotiation,Persuasion,SocPercept,TimeMgmt,Troubleshooting,Alabama,Alaska,Arizona,Arkansas,California,Connecticut,Delaware,DistrictofColumbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,NewHampshire,NewJersey,NewMexico,NewYork,NorthCarolina,NorthDakota,Ohio,Oklahoma,Oregon,Pennsylvania,PuertoRico,RhodeIsland,SouthCarolina,SouthDakota,Tennessee,Texas,Utah,Vermont,VirginIslands,Virginia,Washington,WestVirginia,Wisconsin,Wyoming
51,"Glass Blowers, Molders, Benders, and Finishers",2.88,2.62,1.88,2.88,2.88,3.62,2.62,2.38,3,2.75,3.38,3.75,3.5,2.5,2.75,3.62,2.88,2.62,1,1,1,1,1,1,3,39300, ,48110,43720,51840,51440,48040, ,45030,49690, ,87510,43250,47260,47420,44600,48910,44150,51250,46420,53710,48860,43980,47330,33110,43110,52250,46810,48080,53100,54000, ,52210,41930,44710,45220,42110,49880,47020, ,51180,45450, ,42860,40560,43940,50750, ,41970,50400,38030,46350, 
51,"Grinding and Polishing Workers, Hand",2.88,2.25,2,2.75,2.62,3.62,2,2,3.12,3,3,2.88,3.12,2,2.88,3,2.75,2.5,1,1,1,1,1,1,3,35490, ,44870, ,44980,50650, , ,41210,41520, , , ,41680,40320,47410, , ,34480, , ,44730,41410,51500, ,48880, , ,52310,48140,44890,34030,52870,40340, ,42220,37340,51940,40900, ,46350,43280,39810,37930,39140,40320,42850, ,42920,49450, ,44580, 
51,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.12,2.38,1.75,2.25,3,3.75,2.75,2.12,3,3,3.25,3.62,3.12,2.25,3.12,3.12,3.12,2.25,1,1,1,1,1,1,3,41470, ,47150,42750,47900,48180,37250, ,40240,44850, , ,45740,47140,46020,47080,42850,44370,44530,49140,43340,52630,44580,51460,45140,53880,41390,45900,43230,46270,40800,39350,48940,46890,46720,44100,41230,57080,47530,25830,44960,49130,39940,45040,40560,44350,48440, ,44160,51110,41500,47010,47670
51,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",3.12,2.88,1.75,2,2.88,3.5,2.75,2.12,3,3.12,3.25,3.62,3.25,3.25,3.38,3.12,3,2.88,1,1,1,1,1,1,3,50190, ,52200,38730,52420,44330, , ,45910,44300, , , ,43080,51140,51760,55140,50150, , , ,56540,49250,46780,49690,48800, ,44820, ,50790,50710, ,54910,45240, ,51150,51040,64090,49590, , ,46130, ,46340,44870,47870, , ,50820,73480,50630,51220, 
51,Helpers--Production Workers,2.88,2.62,1.88,1.88,2.75,3.25,2,2,3,3,3,2.75,2.88,3,3.25,2.75,2.88,2,1,1,1,1,1,1,2,35550,47410,39000,37180,45440,42470,38890, ,37720,37580,23990,45060,39720,42980,39060,44780,40350,41380,37440,44020,44710,42110,41090,43010,34000,41840,41860,38580,39830,39290,40940,36160,42520,38580,43630,40480,35470,43660,41170,23870,38390,35730, ,39160,36990,37860,48180, ,37990,46000,42660,43400,46710
51,Hydroelectric Plant Technicians,3.62,2.5,2.25,2.75,3.5,3.12,2.88,2.62,3.62,3.38,3.38,2.75,3.5,2.5,2.62,3.38,3.25,3.12,1,2,1,1,1,1,3,97030,88180,98940,85580,110380,96080,104450, ,89110,91820, ,110470,103470,97440,95740,88970,84650,84620,89230,79540,101670,97430,97930,88000,90800,87020,96350,98690,106590,76550,106940,85230,112300,98000,103490,92090,79090,110550,87100,58180,99260,81550,98530,99520,91770,94260,93810, ,79000,119570,92420,86680,104300
51,"Inspectors, Testers, Sorters, Samplers, and Weighers",3,2.12,2,2.38,2.88,3,2.5,2.12,3.5,3.62,3.38,2.5,3,2,2.38,3,3.12,2.88,1,2,1,1,1,1,2,42970,91860,56070,44940,57580,61490,54820,86200,49920,46780,44270,56800,50570,50030,49550,51740,58040,47380,58120,51260,60650,55390,46450,55430,43450,55630,63480,51710,59920,55780,53150,55870,53330,46520,56800,48750,55260,57170,50960,38280,58650,47890,47750,47930,48430,51830,50610,52040,51590,64720,53290,51720,64920
51,Jewelers and Precious Stone and Metal Workers,2.88,2.25,2,2.75,2.88,3.38,2.12,2.25,3.38,3.12,2.62,2.62,2.88,1.38,2.12,3,3,2.88,1,1,2,2,1,1,2,44310, ,45270,44860,60700,62110, , ,53680,50110, ,54290,52430,49910,47190,54040,57350,47930,49160,47230,54420, ,54090,53160,53530,54130,53300,50730,45120,53430,43680,46110,63710,51330,48850,51330,42330,47350,50950,21080,50410,50530,46730,49900,53930,46620,54760, ,64130,64900,42740,52460,43310
51,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3,2.12,2.12,2.12,2.88,3.12,2.38,2,3.12,3,3,3.12,3,2.12,2.88,3.12,3,2.38,1,1,1,1,1,1,3,47370, ,57850,39600,51980,51910, , ,45830,44770, , , ,51870,54680,51650,49180,45670,52290,59790,55700,60210,48790,56480,35270,49480, ,54090,46680,51830,56130, ,53600,51490, ,49050,44440, ,56620, ,42150,46400, ,44720,43380,56970,54060, ,39800,56740,52050,53410, 
51,Laundry and Dry-Cleaning Workers,2.75,2.25,1.75,2.12,2.75,3,1.62,1.75,3,3,2.38,2.25,2.75,2.25,2.25,2.38,2.75,2,1,1,1,1,1,1,2,28730,36740,35180,28850,38810,37280,32660,42210,31730,28510,22830,38140,36080,35210,31380,32610,30000,29150,27640,37330,35120,37300,34210,37040,25660,32450,36500,34210,34630,36730,35480,30790,37130,30730,38140,31880,27280,38690,33470,23210,35910,30020,32670,32280,30530,33020,37100,30770,32260,40580,29660,33830,31780
51,"Layout Workers, Metal and Plastic",3.25,2.25,1.62,2.75,3,3.5,3.12,2,3,3,3.12,2.5,3.12,2.12,2.62,3.75,3.12,2.88,1,1,1,1,1,1,2,47810, , , ,72220, , , ,60190,59570, , , , ,58030, ,75430, , , ,96420,62980,58170, , , , , , , , , ,62310, , , , , ,57380, , ,41730, ,51080,49200, , , ,76640,76840, ,56720, 
51,Machinists,3.25,2.25,1.88,2.62,3,3.62,2.88,2.25,3.12,3,3,3,3.25,2.25,2.5,3.12,3,2.75,1,2,1,1,1,1,3,55960,74610,59070,51430,60050,62540,62340,92620,53320,52500, ,76050,57880,57870,52730,54950,51990,55210,58350,61500,61650,65140,54020,59030,53210,60980,57740,59440,57420,60630,65150,61950,61380,54220,58320,56240,52950,62260,54810,30750,61740,54360,50110,51850,58010,59810,56060, ,62000,70040,50340,54280,69370
51,"Meat, Poultry, and Fish Cutters and Trimmers",2.75,2.5,1.75,2,2.75,3.12,2.12,2.12,3,3.12,2.5,2.88,3.12,2.38,2.38,3,2.38,2.62,1,1,1,1,1,1,2,29690,37220,45600,36340,39590,35600,34240, ,40110,37100,26830,42070,35310,41030,41570,42470,47030,42230,27540,41590,35090,39530,41220,37960,33960,41840,37090,47600,40780,40950,40040,33990,39110,35610,41070,38140,38020,37610,37220,21990,36430,35070,44740,37050,35900,41840,39660, ,35310,41740,30650,38590,35390
51,Medical Appliance Technicians,3.75,2.38,1.62,2.88,3.5,3.5,2.88,2.38,3.88,3.75,2.88,2.75,3,2,2.62,3.75,3.25,3,2,2,2,2,2,1,3, , ,68060,46650,53460,52710, , ,47860,44610, , ,55070,46400,47480,47100,47070, , , ,50910,55250,58170, ,46620,45690, ,69870,44010,60160,50260,46900,48870,47520, ,52330,53530,44550,57760,25420,49010,51570,43210,54610,50850,43320, , ,52530,50400,71420,44500, 
51,Metal-Refining Furnace Operators and Tenders,3.12,2.75,1.88,2,3,3.75,2.5,2.5,2.88,3,3.12,3.62,3.38,2.75,3.12,2.88,2.88,2.75,1,1,1,1,1,1,3,51970, ,53750,45140,59120,58050, , ,49250,51430, , , ,54220,71700,62520,58680,53810,57470, , ,52810,46390,60900,42510,54970, ,48570,58590,51970,63880,47250,64850,44610, ,53730,46750,62240,57560, ,44080,45160, ,54140,48540,64800, , ,51020,62510,48950,50960, 
51,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",3.12,2.25,2,2.62,3,3.62,2.75,2.12,3.12,3,2.88,3.25,3.12,2.38,2.88,3.12,3,2.62,1,2,1,1,1,1,3,50310, ,58550,48120,57190,63790, , ,48470,40920, , , ,62080,52600,58870,59750,54350, ,64790,58500,57750,47980,53730,41200,45070, ,55290,56830,51130,49310, ,58850,52470,63820,50380,43980, ,53090, , ,46060, ,44760,47130,44300, , ,50600,81630,47840,52890, 
51,"Mixing and Blending Machine Setters, Operators, and Tenders",3,2.38,1.62,2.38,3,3.25,2,2,3.12,3,3.12,3.12,3.12,2.38,3,2.62,3.12,2.88,1,2,1,1,1,2,3,48030,42810,52000,48950,54170,55620,49310, ,47450,46250, , ,50580,50920,49610,49810,49320,50270,62080,55680,54290,53800,45810,54690,46780,49440,42370,44980,48440,54120,58640,40690,51030,47310,50320,50560,45550,52600,52300,28840,50940,50980,41870,46270,43920,46470,52030, ,51890,58590,47940,54510,57360
51,"Model Makers, Metal and Plastic",3.12,2.5,1.88,2.38,3,3.38,2.62,2.12,3.25,3.12,3,3.5,3.12,2.25,2.75,3.62,3.12,2.88,1,2,1,1,1,1,3, , , , ,86050, , , ,70470,86220, , , ,59450,58350,57300, , , , , ,74500,65590,52370, ,51720, , , , ,43460, ,71870,51580, ,65630, , , , ,44740, , , ,61560,62950, , , , , , , 
51,"Model Makers, Wood",3,2.12,1.5,2.88,3,3.5,2.62,2,3.38,3.12,3,3,3,2.12,2.62,3.38,3.25,2.62,1,1,1,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,83660, , , , , , , , , , , , , , , , , , , , , ,46140, , , , , , , , 
51,"Molders, Shapers, and Casters, Except Metal and Plastic",3,2.38,2.38,2.5,3,3.38,1.88,2,3.12,2.88,2.75,2.88,3.12,2.62,2.75,2.88,2.88,2.62,1,1,1,1,1,1,2,39300, ,48110,43720,51840,51440,48040, ,45030,49690, ,87510,43250,47260,47420,44600,48910,44150,51250,46420,53710,48860,43980,47330,33110,43110,52250,46810,48080,53100,54000, ,52210,41930,44710,45220,42110,49880,47020, ,51180,45450, ,42860,40560,43940,50750, ,41970,50400,38030,46350, 
51,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",3.25,2.88,2.25,2.12,3,3.62,2.25,2,3.12,3.12,3.25,3.12,3,2.88,3.12,3,3.12,2.75,1,1,1,1,1,1,3,39000, ,45240,40020,47290,47480,45450, ,42430,41240, ,72170,38390,44290,44400,45140,41490,49660,37840,57560,50900,41800,41500,47850,45100,46300,44540,43780,55250,44840,39970,38790,45150,43620,45580,43430,42860,45060,46120,25810,43950,44760,40690,40730,39950,48590,54420, ,45420,51350,45960,45660,43970
51,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3,2,1.5,2.88,3,3.75,2.5,2.12,3.12,2.88,3,3.12,3.12,2.12,2.88,3.38,3.12,2.88,1,1,1,1,1,1,3,39860, ,41810,43720,47340,43900, , ,42010,39910, , ,50470,49280,44860,48770,42780,54170,48400,45810,56880,48590,47990,46550,36010,60330, ,47830,42640,46770,40850,35980,50440,48620,56100,47200,43650,47960,46650,26020,40580,48450,46930,49510,54590,42160,48670, ,49560,59460,64600,51000,47910
51,Nuclear Power Reactor Operators,3.88,1,1,3,3.88,2.38,3,2.75,4,4,3.88,2.88,3.38,1,1,2.88,4,3.62,2,2,2,2,1,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,112830, , , , ,139850,113850, ,117030, , , , , ,115160, , , , , , , , , , , 
51,Ophthalmic Laboratory Technicians,3.38,1.62,1.62,2.12,2.88,3.5,2.12,2,2.88,2.88,3,3,3.12,2.12,2,3.12,3,2.88,1,1,1,1,1,2,3,34740, ,43570,38600,54400,75430, , ,38430,43040, , ,49320,38810,40210,36300,36190,36740,37250, ,49330,46750,43680,41620,32190,42780,38950,41770,39840,51050,36030,36460,39940,41190, ,42430,38620,45740,40240,25080, ,42780, ,41430,36920, , , ,42080,48450, ,43830, 
51,Packaging and Filling Machine Operators and Tenders,2.88,2.12,1.62,2.25,2.88,3.12,2.12,2,3.12,3.12,3.12,3,3,2.5,2.75,3,2.88,2.62,1,1,1,1,1,1,3,37930,42630,42480,39890,45600,42490,38790, ,40110,44000, ,34870,45940,44250,43590,46350,42510,44750,34720,47930,44100,41230,41420,43740,36970,47360,42440,44960,39930,52370,44630,36230,43300,43800,44910,43960,37800,44510,45310,28430,47070,39900,40700,46510,40390,42400,43960, ,47680,43360,46390,44480,51870
51,"Painting, Coating, and Decorating Workers",2.75,2,1.5,2.12,2.75,3.25,2,2,3,3,2,1.5,2.5,2,2.12,2.25,2.88,2.12,1,1,1,1,1,1,2,42130, ,37790,40830,50170,39970, , ,39880,48090, , , ,60540,45810,46670,45390,47880,36500, ,49000,50580,37260,49940,41460,44860, ,48380, ,42410,53320, ,63040,46480, ,43770,38480, ,44940, , ,44260,38610,34510,30350,45360, , ,46570,62430, ,41000, 
51,"Paper Goods Machine Setters, Operators, and Tenders",3,2.12,1.88,2.25,2.88,3.12,2,2,3,3,2.75,3,3.12,2.12,2.5,2.75,2.75,2.5,1,1,1,1,1,1,3,50180, ,47270,49090,51760,56360,47630, ,49650,51620, , ,60060,52950,48550,53580,45580,57290,64780,54530,39900,50960,50630,55050,50300,47810, ,46490,54730,51650,46490,48540,52280,46510, ,51230,56300,59400,52210,26800,44140,55870,43930,48720,46980,54420, , ,52210,57390, ,55430, 
51,"Patternmakers, Metal and Plastic",3.12,2.12,1.88,2.88,3,3.25,2.38,2,3,3,2.88,2.75,3.12,2.12,2.12,3.25,3,2.75,1,1,1,1,1,1,2,50730, , , ,71010, , , , , , , , ,79090,53830,61740, , , , , ,63100,68360,64940, , , , , , , , , ,43260, ,68880, , ,57060, , , , ,40090,50950, , , , ,60410, ,51690, 
51,"Patternmakers, Wood",3.12,2.38,1.38,2.88,2.88,4,3,2,3.12,3,3,3.5,3.12,2.12,3.12,3.25,3,2.75,2,1,1,1,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,44200, , ,58320, , , , , , , , , , , , , , 
51,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",3.25,2,1.62,2.38,3.12,3,2.88,2.62,3.12,3.12,3.75,3,3.5,2.38,2.62,3,3.12,3,2,1,1,1,1,1,3,61140,104540,73850,77110,102960, , , ,65030,79990, ,89560, ,100260,75060,86070,89740,77530,90720,65610,80850, ,85090,102930,77400,82680,97030,82900,70390, ,98720,73560,74920,73400,99340,95630,90860, ,83880,34130, ,66920, ,84360,90580,90520, , ,83170,94110,79970,88180,94760
51,Photographic Process Workers and Processing Machine Operators,3.25,2.12,2.12,2.5,3.12,3.12,2.38,2.38,3.62,3.5,3.12,2.5,3.25,2.38,2.25,3.12,3.38,3,2,2,2,2,1,1,3,32220, ,37280, ,51050, , , ,41460,31180, , , ,37350,39550,38300,33320,40370, , ,59700,37890,50620, , ,44660, , , , ,49320,49810,75980,38120, ,50610, ,40900,37580, , ,27920, ,32750,41010,39750, , ,39890,57610, ,46180, 
51,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",3,2,1.62,2.38,3,3.25,2,2,3.25,3.12,3,2.25,3,2.5,3,2.5,2.88,2.75,1,1,1,1,1,1,3,36130, ,43520,39330,46920,42650, , ,42390,49500, , ,43210,43980,41650,45270,43610,43900,33830,46280,44470,45540,39860,48320,45960,42940, ,44320,40870,47980,40490, ,45920,43960, ,44840,51860,49790,44140, ,41970,44300, ,42750,37820,52470, , ,42770,55400, ,43100, 
51,"Potters, Manufacturing",3.12,2.5,1.5,3,3,3.88,2,1.88,3,3,2.75,2.5,3.12,2.25,2.88,3.62,2.88,2.62,1,1,1,1,1,1,2,39300, ,48110,43720,51840,51440,48040, ,45030,49690, ,87510,43250,47260,47420,44600,48910,44150,51250,46420,53710,48860,43980,47330,33110,43110,52250,46810,48080,53100,54000, ,52210,41930,44710,45220,42110,49880,47020, ,51180,45450, ,42860,40560,43940,50750, ,41970,50400,38030,46350, 
51,"Pourers and Casters, Metal",2.88,2,2.12,2,2.75,3.5,2,2,3,2.75,3.12,3.12,3,2.5,2.88,2.75,2.75,2,1,1,1,1,1,1,3,46120, , ,46260,44370, , , ,66970,59480, , , ,63290,53570,54840, ,48090, , , ,58670,56340, , ,49350, , , , , , ,56310,56340, ,49830, ,53070,45410, , , , ,53260,51820,47200, , ,46590, ,48950,49680, 
51,Power Distributors and Dispatchers,3.75,1.38,1,2.88,3.88,2,2.75,2,3.88,3.88,3.12,2,3,1.38,1.25,3,3.75,3.62,2,2,2,2,1,1,2,118520, , ,114600,130210,123360, , ,95560,121290, , ,140750,89910,115390, ,109160,99640, ,108480,100720,110410,105180,113800,102920,99690, ,106920,130530, ,119010, ,129570,88060,115780,89960,97330,133310,95300, , ,88410, ,86090,110120,104990, , ,97000,139290,96820,104920,115410
51,Power Plant Operators,3.88,2,1.62,2.62,3.25,3.12,2,2.12,4,3.62,3.25,3,3.12,2.12,2,2.88,3.12,3,2,2,1,1,1,1,3,97030,88180,98940,85580,110380,96080,104450, ,89110,91820, ,110470,103470,97440,95740,88970,84650,84620,89230,79540,101670,97430,97930,88000,90800,87020,96350,98690,106590,76550,106940,85230,112300,98000,103490,92090,79090,110550,87100,58180,99260,81550,98530,99520,91770,94260,93810, ,79000,119570,92420,86680,104300
51,Prepress Technicians and Workers,3,1.25,1,2.62,3.25,2.75,2.25,2,3.12,3.12,3,1.88,3,1,1.38,3.25,3.12,2.88,1,2,2,2,1,2,2,37240, ,49450,46770,53670,47090,53930,99100,45500,49050, , ,45400,54860,48190,46900,47130,44660,37700,48730,52410,59220,48810,47800,35170,48300,47640,42820,54640,48070,59960, ,51910,49150, ,48090,31510,56340,48240,30400,53580,43400,39770,45960,42960,38030,52950, ,49730,51920,35890,47930, 
51,"Pressers, Textile, Garment, and Related Materials",2.5,2.75,1.62,2,2.38,3.62,1.62,1.88,2.5,2.25,2.25,3,2.5,2.62,2.5,2.12,1.88,1.88,1,1,1,1,1,1,2,26290,35040,35030,29020,39300,37250,33770, ,30870,26190, ,34740,35660,34810,32530,29560,29790,29640,28510,36210,35180,35450,33120,34280,26710,32800, ,33480,32630,37750,35670,31300,36580,30620, ,31060,27400,35380,31070,20980, ,27320,29920,33000,28010,33630, , ,31410,39190,32380,35950,33720
51,Print Binding and Finishing Workers,3.25,2.62,2.38,2.5,3.12,3.38,2,2.38,3.38,3.38,2.88,2.88,3.12,2.5,2.75,3.25,3.12,2.88,1,2,1,1,1,1,3,36060,45230,40850,40410,45140,43700,53110, ,39390,41870, ,37160,35220,45120,41230,44860,34590,41160,35680,45110,46890,46150,41170,48020,73160,43940,41340,36260,41310,48260,46850,34670,44020,42180,44780,41440,38980,45080,43190,24790, ,43020,39050,37790,39620,40220,46570, ,44340,47410,43980,42080, 
51,Printing Press Operators,3.12,1.88,1.38,2.62,3,3.25,2,2.12,3.12,3.12,3,2.88,3.12,2.25,3,3.12,3.12,2.75,1,2,1,1,1,2,3,37670,46840,43760,46420,49220,46680,48230,105570,41210,43980,28580,40390,39880,49070,46670,42020,42530,45440,37630,45700,50740,52620,47300,52370,42320,45580,40960,44750,44090,49380,55230,39060,50200,44680,40430,45160,36480,49880,46780,26920,53090,40650,43930,43270,44580,43780,50340, ,46210,51510,44140,49890,41490
51,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",3.25,2.5,1.62,2.25,3.12,3.62,2.5,2.62,3.12,3.25,3.25,3.88,3.12,3,3.25,3,3.12,2.88,1,2,1,1,1,1,3,56650, ,50580,50450,54280,53840, , ,42240,41770, , , ,54200,55430,55340,39320,48610,61250, ,53540,51330,46890,56860,45950,47990, ,47990, ,60090,52380, ,60660,44890, ,50390,45560,55230,51680,24400, ,46410,46960,49530,46290,47420,51670, ,47950,69870,52560,51090, 
51,"Sawing Machine Setters, Operators, and Tenders, Wood",3,2.12,1.38,1.88,3,3.38,2,1.88,2.88,2.88,2.88,3.25,3.12,3.12,3,2.88,2.5,2.12,1,1,1,1,1,1,3,39790,45390,44810,41340,46180,44700,39410, ,40800,38750, , ,48380,51060,41750,46470,37820,36640,41220,44110, ,53290,41390,49260,37900,38290,50100,45430,38290,43560,44110, ,45740,39540, ,44260,39650,48980,41950, , ,41630,39000,37930,36720,40270,45090, ,38240,50470,35230,43690,44760
51,Semiconductor Processing Technicians,3.25,2.13,1,2.38,3.25,3.13,2,2.25,3.38,3.25,3,2.38,2.75,2.25,2.75,3,3.5,3.13,1,2,1,1,1,1,3, , ,75440,39410,51960, , , ,49030, , , , , , , , , , ,49680,50330,51580,61460,48080, , , , , ,53900, , ,53260,52320, , , ,66170,47820, , , , , ,41970,40010, , , ,56810, , , 
51,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",3,2.5,1.75,2.25,3,3,2.62,2.38,3.12,3,3.75,3.25,3.12,2.62,3.12,3,2.88,2.62,1,2,1,1,1,1,3,42950,63910,52730,41500,62590,53430,46670,55410,48010,47110, ,52980,52280,53840,51900,51980,48220,52650,54150,52980,54500,48690,49300,53440,43810,44110,49010,47670,62620,58470,57580,43050,53390,50310,56760,49370,39950,54130,51050,27580,49120,47920,48140,44180,50000,49580,55560,47230,54850,61840,35090,60490,85910
51,"Sewers, Hand",2.75,1.5,1.12,2.5,2.38,4.12,2,2,2.62,2.5,2.62,2,2.75,1.12,2,3.12,2,2,1,1,1,1,1,1,2,29070, , , ,39210, , , ,36710,38660, , , ,37220,39600, , ,31160, ,32420,32790,37860, , ,22250,33640, , , , , , ,38500,31970, ,29220, , ,33240, , , , , ,27600, , , , , , , , 
51,Sewing Machine Operators,3,2.12,1.38,1.88,2.88,3.62,2,1.88,2.88,2.88,2.88,3,2.88,2.12,2.12,3,2.62,2,1,1,1,1,1,1,2,31050,45710,41190,33110,39930,40150,35450, ,33210,33350, ,42260,32840,37750,38180,37610,34750,29500,28620,41080,37690,41340,38020,41150,36500,34480,37250,37480,40550,43020,36870,33880,40830,36250,39800,35930,32670,39790,35580,20410,39740,33900,36140,32510,31310,38710,39470, ,34700,42560,32730,39900,34710
51,Shoe and Leather Workers and Repairers,3,2.25,2,2.25,3,3,2,1.75,3,2.88,2.25,2.75,3,2,2.25,3,2.75,2.25,1,1,1,1,1,1,2,29680, ,39820,32450,38180, , , ,32100,32300, , , ,39890,35920,44850, ,35990, ,36170, ,40700,36060,41200,27030,35930,39960, , , ,37850, ,42070,38180, ,33220, ,42060,40710, , , , ,43900,29850,36620, , ,40380,69910, ,39600, 
51,Shoe Machine Operators and Tenders,2.75,2,1.38,2.25,2.75,3.12,2,2.12,2.88,3,3,3,3,2.12,2.5,2.88,2.75,2,1,1,1,1,1,1,3, , , , ,49310, , , , , , , , , , , , , , ,43120, , , ,40300, , , , , , , , ,43370, , , , , , , , , , , ,25450, , , , , , ,39740, 
51,Slaughterers and Meat Packers,2.62,2.62,2,1.88,2.62,3.25,1.88,1.88,3,2.88,2.25,2.75,2.62,2.5,3.12,2.12,1.88,1.88,1,1,1,1,1,1,2,33340, ,45330,34680,41580,35830,31650, ,33690,36430, ,40080,40460,42960,41750,43640,47880,41500,34600,42620,45100,42830,42000,42260,34900,42850,43910,47560,42070,41340,37630, ,37420,40240,44800,37170,38540,42550,37290,21340,36330,38630,43690,36100,38600,39560,41530, ,36540,46000,30130,36280, 
51,Stationary Engineers and Boiler Operators,3.25,2.12,1.62,2.62,3.25,3.12,2.12,2.25,3.62,3.5,3.25,3.12,3.12,2.12,2.75,2.88,3.12,3,2,2,1,1,1,1,3,53610,87460,80750,56310,81960,89080,77390,92980,68410,69490, ,93610,62670,103530,68700,65360,66070,63070,52190,62380,87740,75660,72750,75360,58230,66220,72070,63310,86220,70430,75540,56730,97490,57170,64270,70070,68710,67720,70090,41110,67480,59270,60750,54710,66340,72940,55890, ,66460,92070, ,62580,100000
51,"Stone Cutters and Carvers, Manufacturing",3.12,2.5,1.88,2.62,3,3.62,2.25,2.25,3,3,2.75,2.62,3.12,2.75,3.12,3.25,2.88,2.25,1,1,1,1,1,1,2,39300, ,48110,43720,51840,51440,48040, ,45030,49690, ,87510,43250,47260,47420,44600,48910,44150,51250,46420,53710,48860,43980,47330,33110,43110,52250,46810,48080,53100,54000, ,52210,41930,44710,45220,42110,49880,47020, ,51180,45450, ,42860,40560,43940,50750, ,41970,50400,38030,46350, 
51,Structural Metal Fabricators and Fitters,3,2,2.12,2.12,2.88,3.12,2.25,2,2.88,3,2.38,2.75,3,2,3.12,3.12,2.88,2.38,1,1,1,1,1,1,2,51120,62240,50160,44040,57260,62870,46290, ,47660,49720, , ,54440,52960,51300,50350,48600,50950,47650,52290,52360,61780,53460,52000,51830,51630, ,47120,48210,56970,57730,50850,52040,49690,53240,51030,50160,60410,51420,26070, ,50850,50010,48150,53110,52570,51590, ,54740,69680,45660,54230, 
51,"Tailors, Dressmakers, and Custom Sewers",2.62,2,1.38,2.88,2.62,3.12,1.88,2,3.62,3,2.62,2.38,2.88,2,2,3.88,2.88,2.75,1,1,1,1,1,2,2,51880, ,43760,34420,52380,50050,41820,56740,38260,35410, ,50210,31160,43150,52650,37130,27310,37940,31740, ,49490,47530,36710,46190,39280,35530,35570,31990,44600,48120,53860,41850,59520,38880, ,39160,42880,46550,42830,22110,37060,33160, ,35300,37710,41500,38490, ,37600,51940,34400,39240, 
51,Team Assemblers,3.12,2.12,1.5,2.38,3,3.75,2,2.12,3.12,3,2.88,2.88,3,2.12,2.88,3,3,3,1,1,1,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
51,Textile Bleaching and Dyeing Machine Operators and Tenders,3.12,2.25,1.62,2.5,3,3.25,2.38,2,3.12,3,3.12,3,3.12,2.5,3,3,2.75,2.5,1,1,1,1,1,1,3,32610, , , ,37660, , , ,26240,38960, , , , , , ,55160, , , , ,50440,43930, ,41880, , , , ,42370,40990, , ,35660, ,38930, , ,43750, ,41870,39720, ,36190,38690, , , , , , ,30770, 
51,"Textile Cutting Machine Setters, Operators, and Tenders",3,2.25,1.62,2,2.88,3.25,2,2.12,3,3,3,3.12,3.12,2.75,3.12,3,2.75,2.12,1,1,1,1,1,1,3,34260, ,38070,31950,41460,41610, , ,37880,38020, , , ,38970,38030,36500,34780,29920, ,37650,34610,37250,39790,41090,36860,29940, , ,31670,43290,40380, ,49560,40930, ,39340,29630,42520,38700,22650, ,41650, ,37570,29560, , , ,41060,44110, ,37920, 
51,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",2.88,1.88,1.38,2,2.75,3.25,2,2,3.12,3,2.88,3,3.12,2.75,2.62,3,2.75,2.5,1,1,1,1,1,1,3,37660, , , ,40710, , , , ,39090, , , , ,39950, , , ,36060,46400, ,43600,42550,44660,43090, , , , ,46940,40270, ,48540,36860, ,39120, , ,43810, ,34750,41440, ,35300,32120, , , ,38670,47260, ,55230, 
